gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj
ENSG00000016391	1140.207	-0.4499258	0.11600693	5.689723e-05	0.0001965614
ENSG00000016402	34.96121	0.4109124	0.41885141	0.1237658	0.2144904
ENSG00000016490	0.3124987	-0.04722476	0.64417191	0.6410429	NA
ENSG00000016602	0.1605971	0.0187898	0.64031258	0.8514113	NA
ENSG00000016864	1177.431	0.02168425	0.07177608	0.7594689	0.8485332
ENSG00000017260	2541.925	0.05895153	0.0509454	0.2440209	0.3723339
ENSG00000017427	0.1914305	-0.02852766	0.64136154	0.7763441	NA
ENSG00000017483	8.878536	0.7870862	0.70616478	0.01284133	0.02980998
ENSG00000017797	2459.317	-0.1863666	0.05890115	0.001406128	0.003927867
ENSG00000018189	1060.954	0.3010747	0.08453296	0.0002817317	0.0008795333
ENSG00000018236	472.5289	1.111224	0.12163079	1.61049e-21	1.78212e-20
ENSG00000018280	5.054646	-0.04117019	0.48128036	0.858715	0.9154247
ENSG00000018408	1597.748	0.06572225	0.06593205	0.3133742	0.4519347
ENSG00000018510	4219.221	0.1874728	0.0523609	0.0003102085	0.0009639136
ENSG00000018607	0.9936736	0.04512034	0.59931954	0.764356	NA
ENSG00000018610	1495.034	-0.4367977	0.06775155	6.562724e-11	3.947833e-10
ENSG00000018625	0.3064899	0.04120686	0.64272674	0.6846065	NA
ENSG00000018699	932.0342	-0.7827107	0.07827039	2.54275e-24	3.204214e-23
ENSG00000018869	106.9704	0.2235781	0.20774634	0.2275772	0.3522864
ENSG00000019102	0.1900498	-0.02852766	0.64136154	0.7763441	NA
ENSG00000019144	1239.58	0.6382906	0.09537069	6.595935e-12	4.246843e-11
ENSG00000019169	0.5244949	-0.0331565	0.63594861	0.7590352	NA
ENSG00000019186	2.417989	0.2726785	0.67595986	0.1251005	0.2163957
ENSG00000019485	551.7362	-0.02468425	0.11501842	0.8242214	0.8924549
ENSG00000019505	32.90888	1.010046	0.42074897	0.0006333235	0.001873228
ENSG00000019549	39.98227	-0.1054939	0.31684733	0.660977	0.7734241
ENSG00000019582	6.343232	0.1244618	0.47272058	0.6027742	0.7280607
ENSG00000019991	3.521541	0.5807694	0.74084431	0.02890086	0.06120525
ENSG00000019995	2143.709	-0.1260998	0.06139095	0.03803452	0.07801002
ENSG00000020129	2586.472	-1.107252	0.05164273	1.431859e-103	1.636993e-101
ENSG00000020181	839.0836	0.8673078	0.08710256	2.555736e-24	3.216903e-23
ENSG00000020219	0.1605971	0.0187898	0.64031258	0.8514113	NA
ENSG00000020256	1002.578	-0.4023429	0.07634548	8.507564e-08	3.971216e-07
ENSG00000020426	1263.27	-0.8823818	0.07516627	8.162729e-33	1.447834e-31
ENSG00000020577	617.1194	-0.4945051	0.09855862	2.533993e-07	1.131833e-06
ENSG00000020633	338.8704	-0.695207	0.12631121	8.707977e-09	4.430286e-08
ENSG00000020922	3271.464	0.7600302	0.05067625	1.430069e-51	5.016609e-50
ENSG00000021300	514.0173	1.447497	0.11985293	7.532178e-36	1.493239e-34
ENSG00000021355	571.582	1.259567	0.11845543	2.141448e-28	3.223128e-27
ENSG00000021461	0.5199702	-0.03250713	0.62678284	0.7847339	NA
ENSG00000021488	2.432823	0.06763985	0.54147008	0.7361712	0.8316413
ENSG00000021574	1615.439	-0.07686278	0.06079285	0.2017494	0.3190426
ENSG00000021645	529.128	-0.08685678	0.10519602	0.3954044	0.537229
ENSG00000021762	380.8063	1.515836	0.14436714	4.691895e-28	6.952765e-27
ENSG00000021776	2245.729	-0.8424029	0.06080556	1.519626e-44	4.217678e-43
ENSG00000021826	324.3571	2.891041	0.16324211	3.835271e-73	2.250671e-71
ENSG00000022267	7884.238	0.2297479	0.04730504	1.028741e-06	4.333557e-06
ENSG00000022277	2574.501	-0.3695484	0.05270293	1.592671e-12	1.067506e-11
ENSG00000022355	0.1562494	-0.02852766	0.64136154	0.7763441	NA
ENSG00000022556	2.339044	0.2105982	0.60678979	0.268897	0.4022517
ENSG00000022567	471.9327	-0.8595678	0.13781599	4.819343e-11	2.922199e-10
ENSG00000022840	5094.276	-0.4845659	0.0487322	1.373477e-23	1.665153e-22
ENSG00000022976	668.6398	0.06809352	0.09007963	0.4400717	0.5803707
ENSG00000023041	1543.36	-0.4806877	0.09734637	3.976896e-07	1.741767e-06
ENSG00000023171	356.0992	-0.0237764	0.15161089	0.8677597	0.9212432
ENSG00000023191	1711.784	0.3601823	0.06772816	7.20932e-08	3.385987e-07
ENSG00000023228	4475.292	0.2088652	0.04468789	2.615405e-06	1.062584e-05
ENSG00000023287	3222.845	0.1683523	0.08064714	0.0336917	0.07021889
ENSG00000023318	1368.362	-0.1283935	0.06747059	0.05412287	0.106153
ENSG00000023330	1565.411	-0.5746801	0.06170374	4.755737e-21	5.143889e-20
ENSG00000023445	67.50587	1.732662	0.31417022	2.244292e-10	1.296004e-09
ENSG00000023516	1188.339	0.06370507	0.06848504	0.3463802	0.4861882
ENSG00000023572	502.6233	-0.6850575	0.10583488	2.395174e-11	1.479135e-10
ENSG00000023608	622.4686	-0.3733378	0.09942035	0.0001140668	0.0003783651
ENSG00000023697	954.5979	0.7546097	0.07613033	7.010839e-24	8.632487e-23
ENSG00000023734	10156.54	-0.3436087	0.03545743	2.370288e-22	2.71973e-21
ENSG00000023839	105.8556	0.02708155	0.22819156	0.8916574	0.9360303
ENSG00000023892	145.4774	0.08690535	0.18265477	0.6035596	0.7284705
ENSG00000023902	883.3881	-0.4649792	0.07922776	2.331505e-09	1.242025e-08
ENSG00000023909	1779.546	-0.6467644	0.06129499	1.487657e-26	2.081494e-25
ENSG00000024048	1975.458	0.1999053	0.05722485	0.000425098	0.001290915
ENSG00000024422	369.2924	0.8438154	0.1368688	8.260454e-11	4.928797e-10
ENSG00000024526	4364.726	0.06663205	0.04298648	0.1193399	0.2080786
ENSG00000024862	840.5541	0.6860448	0.08618919	4.345409e-16	3.623638e-15
ENSG00000025039	1357.446	0.4682194	0.07822605	1.137171e-09	6.218508e-09
ENSG00000025156	1528.615	-0.08081342	0.06174906	0.1862271	0.2984746
ENSG00000025293	2200.621	-0.2592291	0.06049119	1.504404e-05	5.598698e-05
ENSG00000025423	157.2511	0.2329146	0.18967527	0.1767349	0.2860662
ENSG00000025434	219.9485	0.3754334	0.18113255	0.02358944	0.05113981
ENSG00000025708	53.69423	-0.02083741	0.30773383	0.9300511	0.9604782
ENSG00000025770	3415.815	0.05706763	0.05478958	0.2938343	0.4305082
ENSG00000025772	1618.825	-0.3887411	0.06191467	2.210984e-10	1.278108e-09
ENSG00000025796	6491.65	0.3138209	0.05207594	1.269409e-09	6.903997e-09
ENSG00000025800	3553.883	-0.3914999	0.04869299	5.797997e-16	4.804086e-15
ENSG00000026025	26715.42	-0.7592735	0.03757402	1.600764e-91	1.435807e-89
ENSG00000026036	367.0979	-0.5063677	0.16584461	0.0009989137	0.00285913
ENSG00000026103	79.09672	0.09811524	0.27794352	0.6638096	0.7756691
ENSG00000026297	1148.876	0.356756	0.07354193	8.481952e-07	3.601891e-06
ENSG00000026508	76.34077	2.61197	0.43394987	5.571753e-12	3.610594e-11
ENSG00000026559	449.3139	0.4580957	0.10915156	1.439641e-05	5.365825e-05
ENSG00000026652	707.3434	0.4392282	0.1448862	0.001324955	0.00371901
ENSG00000026751	0.3462612	-0.05068854	0.64474777	0.6178903	NA
ENSG00000026950	435.4124	0.4644422	0.11958006	5.334684e-05	0.0001849039
ENSG00000027001	615.6961	-0.02336061	0.09765123	0.8062826	0.8811603
ENSG00000027075	565.118	0.03177761	0.09472285	0.7313031	0.8280781
ENSG00000027644	3.884125	0.15333	0.51935298	0.4940141	0.6324584
ENSG00000027697	1489.526	0.004966736	0.06940122	0.9422311	0.9679452
ENSG00000027847	800.5479	-0.3719823	0.08700212	1.26723e-05	4.748079e-05
ENSG00000027869	144.2445	0.3839625	0.19397853	0.02856364	0.06057832
ENSG00000028116	659.7033	0.02045214	0.09602804	0.8273173	0.894841
ENSG00000028137	0.1914305	-0.02852766	0.64136154	0.7763441	NA
ENSG00000028203	2425.942	-0.1370907	0.05975744	0.02056999	0.04529708
ENSG00000028277	56.59055	1.199923	0.38493435	3.225721e-05	0.0001153574
ENSG00000028310	1521.859	-0.2356241	0.06644755	0.0003327624	0.001028492
ENSG00000028528	2899.069	-0.8696758	0.20195035	1.57083e-06	6.508988e-06
ENSG00000028839	928.3077	0.02336982	0.0817128	0.7710498	0.8558385
ENSG00000029153	1040.357	-0.1161559	0.0786842	0.1335165	0.2282691
ENSG00000029363	12192.99	-0.7080603	0.03976627	1.513656e-71	8.630184e-70
ENSG00000029364	2775.61	-0.1289963	0.0545539	0.01716569	0.03862149
ENSG00000029534	137.0621	0.8829674	0.24772795	3.035302e-05	0.0001089007
ENSG00000029639	660.2099	0.6420201	0.10942063	1.299359e-09	7.061662e-09
ENSG00000029725	3922.161	-0.2994087	0.06179179	9.769288e-07	4.123959e-06
ENSG00000029993	3804.897	-0.8706556	0.05146018	3.573595e-65	1.736814e-63
ENSG00000030066	4598.087	-0.0401664	0.04313686	0.3494519	0.4891617
ENSG00000030110	2051.475	-0.6349743	0.05606474	3.055469e-30	4.942736e-29
ENSG00000030304	0.5701495	-0.0704588	0.64932563	0.4949229	NA
ENSG00000030419	226.8658	0.6498805	0.20691136	0.0004278159	0.001298811
ENSG00000030582	5653.639	-0.1891567	0.03830794	7.153661e-07	3.060208e-06
ENSG00000031003	2017.893	-0.3546398	0.06769549	1.124137e-07	5.190227e-07
ENSG00000031081	215.7024	-0.1450438	0.14903654	0.3022105	0.4399758
ENSG00000031691	891.0626	0.2333755	0.08556207	0.005408975	0.0135701
ENSG00000031698	7583.471	0.7875961	0.03767791	8.325202e-98	8.387926e-96
ENSG00000031823	2525.667	-0.5083942	0.05707604	2.48148e-19	2.438925e-18
ENSG00000032219	877.3761	-0.2741852	0.09623974	0.003487864	0.009077907
ENSG00000032389	757.4923	0.1100127	0.09010716	0.2123481	0.3327033
ENSG00000032444	1078.439	0.318293	0.07471314	1.520097e-05	5.654239e-05
ENSG00000032742	298.3657	0.5026409	0.14100072	0.0001664547	0.0005392488
ENSG00000033011	890.6876	-1.015903	0.08650903	3.522902e-33	6.324885e-32
ENSG00000033030	1118.16	0.08438418	0.06962602	0.2196747	0.3420451
ENSG00000033050	4511.018	-0.8094748	0.04268592	5.12899e-81	3.650683e-79
ENSG00000033100	1386.065	-0.2476704	0.08230693	0.002180695	0.005890198
ENSG00000033122	75.75941	-0.3359078	0.24960957	0.1123366	0.1979165
ENSG00000033170	881.8915	-0.2599537	0.09103171	0.003499165	0.009104843
ENSG00000033178	2641.772	-0.175161	0.09803501	0.06684358	0.1273445
ENSG00000033327	308.7252	1.050223	0.14072571	3.064007e-15	2.451316e-14
ENSG00000033627	3404.237	-0.1722647	0.05098222	0.0006682199	0.001967477
ENSG00000033800	1308.303	-0.6935907	0.0683674	8.626276e-25	1.115702e-23
ENSG00000033867	1044.654	0.1590188	0.07609892	0.03385121	0.07051803
ENSG00000034053	1178.617	-0.534186	0.08350579	6.865806e-11	4.124531e-10
ENSG00000034152	1193.832	-0.5442854	0.08761212	2.184144e-10	1.264248e-09
ENSG00000034239	8.130889	0.4632967	0.58941275	0.07979004	0.1483457
ENSG00000034510	7917.376	-0.06873568	0.04718281	0.1428471	0.2411385
ENSG00000034533	268.9202	-0.377967	0.15645682	0.009845136	0.02342134
ENSG00000034677	632.3461	0.2846653	0.1365021	0.02835142	0.06019188
ENSG00000034693	943.8499	0.08483419	0.08925411	0.3318262	0.4710941
ENSG00000034713	2113.5	-0.3722759	0.05663519	3.312028e-11	2.031126e-10
ENSG00000034971	0.1900498	-0.02852766	0.64136154	0.7763441	NA
ENSG00000035115	320.3913	1.002211	0.14203352	8.2846e-14	6.069047e-13
ENSG00000035141	3881.755	-0.5893553	0.0437016	6.982032e-42	1.73881e-40
ENSG00000035403	6191.631	-0.006718918	0.03822559	0.8599497	0.9163024
ENSG00000035499	1230.813	-0.4290152	0.06759338	1.288552e-10	7.571747e-10
ENSG00000035664	107.2384	0.7084453	0.26808933	0.001486935	0.004132665
ENSG00000035681	721.3849	-0.4945533	0.10072461	4.399945e-07	1.918293e-06
ENSG00000035687	2609.497	-0.404881	0.05203932	4.529014e-15	3.585673e-14
ENSG00000035720	7.038414	-0.1455656	0.45955625	0.5515748	0.6836207
ENSG00000035862	2174.98	0.4953633	0.06088521	2.010756e-16	1.703815e-15
ENSG00000035928	6067.528	-0.08633901	0.04501538	0.05383449	0.1056437
ENSG00000036054	1213.008	-0.02606852	0.07054039	0.7081357	0.8100059
ENSG00000036257	2987.467	-0.4813151	0.06247699	6.757694e-15	5.302579e-14
ENSG00000036448	273.9617	1.466656	0.18635688	2.076976e-17	1.862189e-16
ENSG00000036473	1.564576	0.06912033	0.5795611	0.6882387	0.7940079
ENSG00000036530	13.56695	0.3740172	0.44912281	0.1591187	0.2632098
ENSG00000036549	2151.29	-0.2881696	0.07676213	0.0001363794	0.0004477327
ENSG00000036565	0.5465039	-0.03729014	0.62620212	0.7569371	NA
ENSG00000036672	525.1453	-0.06510374	0.1004494	0.5058075	0.6425552
ENSG00000036828	0.692026	-0.07356557	0.62580083	0.5704024	NA
ENSG00000037042	566.1341	0.5918267	0.11496058	9.222022e-08	4.290194e-07
ENSG00000037241	1993.553	-0.6639061	0.06237306	5.184862e-27	7.390438e-26
ENSG00000037280	1665.017	-0.3967409	0.09004719	6.611902e-06	2.565804e-05
ENSG00000037474	4883.7	-0.9638418	0.04303237	2.666384e-112	3.631713e-110
ENSG00000037637	1333.307	-0.2379597	0.08549675	0.004534171	0.01154471
ENSG00000037749	2523.844	0.4454437	0.08213382	3.268841e-08	1.58835e-07
ENSG00000037757	1518.539	-1.069219	0.07029958	1.007127e-53	3.685282e-52
ENSG00000037897	446.5131	-1.755939	0.12478501	5.861344e-47	1.774082e-45
ENSG00000037965	361.1497	-0.7829529	0.12928468	2.219863e-10	1.282232e-09
ENSG00000038002	521.5295	0.701544	0.11897221	8.532692e-10	4.716279e-09
ENSG00000038210	1949.949	1.186118	0.06234673	1.624722e-82	1.187069e-80
ENSG00000038219	2418.322	0.3187358	0.07059772	4.720253e-06	1.865527e-05
ENSG00000038274	2789.652	-0.3862896	0.05282165	1.704941e-13	1.221413e-12
ENSG00000038295	48.83742	0.6306668	0.37810978	0.01883707	0.04189918
ENSG00000038358	3544.846	-1.187277	0.06096362	2.691288e-86	2.136089e-84
ENSG00000038382	2565.678	-0.02282881	0.065362	0.7239658	0.8222734
ENSG00000038427	2546.439	0.5528339	0.07411277	3.569685e-14	2.680908e-13
ENSG00000038532	960.4517	0.2623441	0.08890835	0.002575847	0.006885046
ENSG00000038945	0.5148092	0.08863229	0.63823989	0.4675865	NA
ENSG00000039068	177.2017	0.8541452	0.17332727	8.844968e-08	4.120866e-07
ENSG00000039123	3885.665	-0.4439106	0.06110361	2.115318e-13	1.505629e-12
ENSG00000039139	14.29559	0.7720354	0.54908417	0.01270672	0.02952545
ENSG00000039319	2184.914	0.06014257	0.05448089	0.2659304	0.39876
ENSG00000039523	1185.147	-0.7758052	0.0787158	1.115411e-23	1.360505e-22
ENSG00000039537	0.1900498	-0.02852766	0.64136154	0.7763441	NA
ENSG00000039560	2994.448	-0.2960901	0.04806157	5.658098e-10	3.171093e-09
ENSG00000039600	2.706246	-0.1125034	0.53565605	0.5919565	0.718495
ENSG00000039650	918.3213	0.2070188	0.10759843	0.04724014	0.09424537
ENSG00000039987	0.9329111	-0.03263689	0.60148179	0.8240352	NA
ENSG00000040199	845.6754	-0.4984995	0.08085666	3.400767e-10	1.938965e-09
ENSG00000040275	3022.128	-0.3731009	0.08043416	2.333178e-06	9.528333e-06
ENSG00000040341	1421.581	0.04070966	0.07480914	0.5808433	0.7090197
ENSG00000040487	670.4228	-0.2262099	0.09744336	0.01726072	0.03881551
ENSG00000040531	726.9329	-0.4640183	0.11380937	2.378958e-05	8.647729e-05
ENSG00000040608	156.2506	0.411591	0.1789198	0.0121484	0.02835055
ENSG00000040633	1200.303	-0.7677494	0.06834075	4.991828e-30	8.010522e-29
ENSG00000040731	26.16011	0.3114822	0.34580614	0.2147982	0.3357077
ENSG00000040933	2222.968	-0.003867396	0.05654143	0.9450141	0.9695319
ENSG00000041353	45.86184	0.6108107	0.30316147	0.0109691	0.02582239
ENSG00000041357	11748.01	-0.766958	0.04126761	7.791269e-78	5.01208e-76
ENSG00000041515	3.918783	0.3267603	0.59176843	0.1588098	0.2627625
ENSG00000041802	1045.381	-1.087636	0.08271841	5.037551e-41	1.216122e-39
ENSG00000041880	306.8532	0.4673265	0.15321363	0.001145555	0.003247677
ENSG00000041982	1830.972	0.6109269	0.06004088	8.698489e-25	1.124383e-23
ENSG00000041988	600.5748	-0.1627929	0.10092615	0.09753322	0.1758515
ENSG00000042062	0.4549607	0.06119036	0.64324139	0.5665496	NA
ENSG00000042088	1146.8	-0.4877201	0.08070851	7.541213e-10	4.189246e-09
ENSG00000042286	237.0269	-0.5357174	0.14530307	9.331386e-05	0.000312961
ENSG00000042304	0.1508201	0.0187898	0.64031258	0.8514113	NA
ENSG00000042317	292.0404	0.4377673	0.12921362	0.0003897643	0.001191156
ENSG00000042429	1272.912	0.06614404	0.06635992	0.3133371	0.4519108
ENSG00000042445	880.7315	-0.04085378	0.09524492	0.6605391	0.7729937
ENSG00000042493	155.7366	2.169501	0.22593275	1.471363e-23	1.782846e-22
ENSG00000042753	3819.012	-0.3496889	0.04459956	3.172606e-15	2.535442e-14
ENSG00000042781	2.345514	0.2606264	0.62030041	0.1926919	0.3071089
ENSG00000042813	0.1914305	-0.02852766	0.64136154	0.7763441	NA
ENSG00000042832	2.636685	0.1127306	0.55330645	0.571286	0.7006906
ENSG00000042980	2.541288	0.2171264	0.62858695	0.227886	0.3526903
ENSG00000043039	689.4333	-0.2665616	0.08629694	0.001623675	0.004485026
ENSG00000043093	1080.627	-0.3626936	0.08129747	5.537884e-06	2.172327e-05
ENSG00000043143	547.0818	-0.8317983	0.10430298	1.967539e-16	1.669118e-15
ENSG00000043355	1467.236	-0.2634346	0.07988818	0.0007940166	0.002307689
ENSG00000043462	0.3212846	0.002848552	0.6395202	0.9773293	NA
ENSG00000043514	995.7235	-0.1231757	0.07776409	0.1075509	0.1909026
ENSG00000043591	30.42929	0.007929413	0.31713487	0.9736804	0.9856973
ENSG00000044090	1202.365	0.2835896	0.08829663	0.00103686	0.002958148
ENSG00000044115	9963.82	0.03313649	0.03791203	0.3803202	0.5217462
ENSG00000044446	1065.315	0.1418885	0.08699828	0.09616468	0.1738671
ENSG00000044459	587.0856	0.1462508	0.09693039	0.1219607	0.211928
ENSG00000044524	187.756	0.02331041	0.16821874	0.8813979	0.9294611
ENSG00000044574	13833.56	-1.069425	0.04149925	6.402456e-148	1.662002e-145
ENSG00000046604	11238.05	0.3502738	0.03692548	1.700844e-21	1.878334e-20
ENSG00000046647	338.4223	0.1177725	0.12220309	0.316255	0.4551374
ENSG00000046651	1436.1	-0.0434476	0.07812959	0.5720799	0.7015084
ENSG00000046653	1138.221	0.9356897	0.0842261	8.474883e-30	1.342414e-28
ENSG00000046889	207.3224	-0.1048407	0.25813463	0.627462	0.7478734
ENSG00000047056	719.8527	0.1654008	0.0969668	0.08035526	0.1491955
ENSG00000047188	3315.347	0.08609345	0.06188873	0.1599974	0.2643461
ENSG00000047230	1723.379	0.1969238	0.07774151	0.01004906	0.02386788
ENSG00000047249	1258.131	0.184904	0.07070636	0.008047758	0.0195136
ENSG00000047315	7238.305	-0.3555966	0.04732209	3.995275e-14	2.989344e-13
ENSG00000047346	401.7086	-0.1440852	0.12076967	0.2150937	0.3361219
ENSG00000047365	380.4215	0.09547292	0.14569398	0.4885032	0.6271133
ENSG00000047410	8421.072	-0.03381578	0.04317363	0.4312507	0.5720884
ENSG00000047457	1.808259	0.2440719	0.65860255	0.1611889	0.2660153
ENSG00000047578	505.7429	-0.1803542	0.16109085	0.2305567	0.3559746
ENSG00000047579	593.637	0.2337618	0.10153086	0.0179455	0.04011827
ENSG00000047597	387.3501	0.9507239	0.12051295	2.03317e-16	1.722146e-15
ENSG00000047617	59.13712	1.812962	0.34805127	1.238409e-09	6.747036e-09
ENSG00000047621	1141.89	-0.06367603	0.09306394	0.4840384	0.6229401
ENSG00000047634	3183.415	0.3110197	0.04999481	3.756214e-10	2.136105e-09
ENSG00000047644	377.7547	2.548652	0.16654578	6.11399e-55	2.325952e-53
ENSG00000047648	46.70423	3.851932	0.53167078	9.322945e-17	8.026172e-16
ENSG00000047662	27.58316	0.08996113	0.3493624	0.7169316	0.8163852
ENSG00000047849	6618.447	0.2235125	0.04163973	6.935289e-08	3.266477e-07
ENSG00000047932	2508.712	-0.2150157	0.05283067	4.123436e-05	0.0001451557
ENSG00000047936	0.3506708	-0.004868681	0.63956477	0.9612585	NA
ENSG00000048028	2279.665	0.2160726	0.07825747	0.005006512	0.01262644
ENSG00000048052	67.96	0.778608	0.27548504	0.0006178288	0.001831326
ENSG00000048140	1779.449	-0.3447366	0.05931718	4.399335e-09	2.29483e-08
ENSG00000048162	997.5954	-2.044837	0.08223868	5.325149e-138	1.077976e-135
ENSG00000048342	355.6853	0.5154744	0.12837043	2.636992e-05	9.52919e-05
ENSG00000048392	1552.987	-0.1164567	0.06810351	0.08346649	0.1541162
ENSG00000048405	561.9321	-0.06473378	0.1023615	0.5157593	0.6515945
ENSG00000048471	830.1779	0.5450138	0.11845233	1.717105e-06	7.088479e-06
ENSG00000048540	69.5718	-0.232288	0.24823707	0.2702696	0.4039217
ENSG00000048544	1879.659	-0.7238927	0.05795406	1.840212e-36	3.708154e-35
ENSG00000048649	3268.058	0.562326	0.0596455	1.679184e-21	1.855342e-20
ENSG00000048707	1905.342	0.08706337	0.0830017	0.2855357	0.4213432
ENSG00000048740	4706.47	-0.2185476	0.05275378	2.995368e-05	0.0001075904
ENSG00000048828	3991.782	-0.302303	0.04161558	2.904892e-13	2.047156e-12
ENSG00000048991	1930.256	-0.6637243	0.06589889	2.05138e-24	2.596885e-23
ENSG00000049089	298.6573	1.182677	0.1417617	1.171429e-18	1.1146e-17
ENSG00000049130	823.7479	-0.8114397	0.08790498	3.881977e-21	4.221578e-20
ENSG00000049167	806.129	-0.2374898	0.10041081	0.01510315	0.03446235
ENSG00000049192	75.4667	0.4487853	0.29608404	0.05670596	0.1104925
ENSG00000049239	1533.919	1.970447	0.07024849	1.06085e-174	4.106607e-172
ENSG00000049245	3714.298	-0.2062768	0.0538674	0.0001137752	0.0003774546
ENSG00000049246	252.8094	0.6602516	0.15276531	4.051034e-06	1.615216e-05
ENSG00000049247	1.162375	0.1865947	0.64316363	0.2401729	NA
ENSG00000049249	57.38388	3.583813	0.45339151	4.435346e-19	4.309375e-18
ENSG00000049283	3.238571	0.1620364	0.58203087	0.3966436	0.5385357
ENSG00000049323	692.7223	0.2003951	0.10577094	0.05096734	0.1008282
ENSG00000049449	9150.699	0.8580518	0.03501236	1.463898e-133	2.808775e-131
ENSG00000049540	4.37211	0.3503498	0.60277197	0.1351482	0.2302738
ENSG00000049541	3227.561	0.008865257	0.04846065	0.8539697	0.912442
ENSG00000049618	2603.939	0.1561404	0.08455745	0.0598736	0.1158564
ENSG00000049656	3422.532	-0.5416693	0.06570763	7.137385e-17	6.18564e-16
ENSG00000049759	1071.289	-0.02058931	0.07157893	0.7706711	0.8556334
ENSG00000049768	20.06266	0.2280453	0.3726783	0.3693193	0.510335
ENSG00000049769	157.1203	-0.3815159	0.17236818	0.01648988	0.03727962
ENSG00000049860	1797.02	0.06121579	0.06284719	0.3250619	0.4640887
ENSG00000049883	577.5854	0.1163476	0.13498748	0.3659746	0.5067288
ENSG00000050030	196.233	0.03792315	0.15816002	0.797994	0.8753971
ENSG00000050130	1113.096	-0.6606662	0.09469566	8.361942e-13	5.717578e-12
ENSG00000050165	387.0873	1.517127	0.12720358	4.580935e-35	8.789419e-34
